opendb_id,metadata_name,metadata_manufacturer,metadata_series,metadata_variant,metadata_releaseYear,socket,_source_file,audio_channels,audio_chipset,back_connect_connectors,back_panel_ports,bios_features_clear_cmos,bios_features_flashback,chipset,color,ecc_support,fan_headers_case_fan,fan_headers_cpu_fan,fan_headers_cpu_opt,fan_headers_pump,form_factor,front_panel_headers_hdd_led,front_panel_headers_power_button,front_panel_headers_power_led,front_panel_headers_reset_button,general_product_information_amazon_sku,general_product_information_bestbuy_sku,general_product_information_ibuypower_sku,general_product_information_manufacturer_url,general_product_information_newegg_sku,general_product_information_walmart_sku,lighting,m2_slots,memory_max,memory_ram_type,memory_slots,metadata_last_manually_spec_verified_at,metadata_manufacturer_color,metadata_part_numbers,onboard_ethernet,other_headers_com_port,other_headers_temperature_sensor,other_headers_thunderbolt,pcie_slots,power_connectors_cpu_power,power_connectors_main_power,raid_support,rgb_headers_argb_5v,rgb_headers_rgb_12v,storage_devices_sata_3_gb_s,storage_devices_sata_6_gb_s,storage_devices_u2,usb_headers_usb_2_0,usb_headers_usb_3_2_gen_1,usb_headers_usb_3_2_gen_2,usb_headers_usb_3_2_gen_2x2,usb_headers_usb_4,usb_headers_usb_4_80g,wireless_networking
01d8591a-1ea5-4e88-9901-5b49d03f05ed,GIGABYTE X870E EAGLE X3D WIFI7,Gigabyte,EAGLE,X870E EAGLE X3D WIFI7,2025,AM5,01d8591a-1ea5-4e88-9901-5b49d03f05ed.json,7.1,Realtek ALC1220,False,1 x HDMI port | 1 x reset button | 1 x power button | 1 x Clear CMOS button | 1 x Q-Flash Plus button | 4 x USB 3.2 Gen 2 Type-A ports | 1 x USB Type-C | 2 x USB4 | 1 x RJ-45 port | 4 x USB 3.2 Gen 1 ports | 2 x antenna connectors | 2 x audio jacks,True,True,AMD X870E,BLACK,False,4,1,,3,ATX,True,True,True,True,B0GQGBLY4J,12520409,,https://www.gigabyte.com/Motherboard/X870E-EAGLE-WIFI7/sp,N82E16813145614,19725354259,None,"[{""size"": ""25110/22110/2580/2280"", ""key"": ""M"", ""interface"": ""PCIe 5.0 x4""}, {""size"": ""22110/2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""22110/2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""22110/2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}]",256,DDR5,4,,Black/Grey,X870E EAGLE X3D WIFI7,"[{""speed"": ""5 Gb/s"", ""controller"": ""Realtek""}]",,2,,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}, {""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 2}]",8-pin | 8-pin,24-pin,True,3,1,,4,,2,2,,1,,,Wi-Fi 7 Bluetooth 5.4
01e43a64-742a-4d63-be67-f3f080ea2997,Gigabyte X299 AORUS Gaming 3 Pro LGA2066 DDR4 ATX,Gigabyte,X299,,,LGA 2066,01e43a64-742a-4d63-be67-f3f080ea2997.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel X299,BLACK,False,,,,,ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab571698c62132085a69""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab571698c62132085a6a""}, {""size"": ""2260-2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab571698c62132085a6b""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab571698c62132085a6c""}]",128,DDR4,8,,,X299 AORUS Gaming 3 Pro | X299 AORUS Gaming 3 Pro (rev. 1.0) | GA-X299-AORUS-GAMING-3-PRO,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ab571698c62132085a6d""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 5, ""lanes"": 16, ""_id"": ""69b3ab571698c62132085a68""}]",,,True,,,0,8,0,2,2,0,0,0,,
01f7a80f-3aae-4ba3-b956-ddc461ef01d1,Asus B85 PLUS LGA1150 DDR3 ATX,ASUS,B85,,,LGA 1150,01f7a80f-3aae-4ba3-b956-ddc461ef01d1.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel B85,BLACK | GOLD,False,,,,,ATX,,,,,,,,,,,,,32,DDR3,4,,,B85-PLUS,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ab577d50ea703048d089""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab577d50ea703048d087""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ab577d50ea703048d088""}]",,,False,,,2,4,0,2,1,0,0,0,,
01fc99b8-ee8d-47a7-8e80-00738f6f460f,Asus X79 Deluxe LGA2011 DDR3 ATX,ASUS,X79,,,LGA 2011,01fc99b8-ee8d-47a7-8e80-00738f6f460f.json,7.1,Realtek,False,2 x 1 Gb/s,False,False,Intel X79,BLACK | GOLD,True,,,,,ATX,,,,,,,,,,,,,64,DDR3,8,,,X79 DELUXE,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ab5775ef0cf5df01117e""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3ab5775ef0cf5df01117c""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ab5775ef0cf5df01117d""}]",,,True,,,4,8,0,4,1,0,0,0,,
0215085b-5ad3-4bcb-a4b1-4cff9f083ec9,Gigabyte B650M C AM5 DDR5 Micro ATX,Gigabyte,B650M,,,AM5,0215085b-5ad3-4bcb-a4b1-4cff9f083ec9.json,7.1,Realtek,False,1 x 1 Gb/s (Realtek),False,False,AMD B650,BROWN | BLACK,False,,,,,Micro ATX,,,,,,,,,,,,"[{""size"": ""2580-25110"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab587d50ea703048d09b""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab587d50ea703048d09c""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab587d50ea703048d09d""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab587d50ea703048d09e""}, {""size"": ""2280"", ""key"": ""E"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab587d50ea703048d09f""}]",192,DDR5,4,,,B650M C,"[{""speed"": ""1 Gb/s"", ""controller"": ""Realtek"", ""_id"": ""69b3ab587d50ea703048d0a0""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 4, ""lanes"": 16, ""_id"": ""69b3ab587d50ea703048d09a""}]",,,True,,,0,4,0,4,1,1,0,0,,
021f8667-c720-481b-9ffd-38306c0dd323,MAXSUN B760 iCraft B760M CROSS LGA1700 DDR5 Micro ATX,MAXSUN,B760,,,LGA 1700,021f8667-c720-481b-9ffd-38306c0dd323.json,7.1,Realtek,False,1 x 2.5 Gb/s (Realtek RTL8125BG),False,False,Intel B760,WHITE | PINK,False,,,,,Micro ATX,,,,,,,,,,,,"[{""size"": ""2242-2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab58744e69396d55bcfa""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab58744e69396d55bcfb""}, {""size"": ""2242-2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab58744e69396d55bcfc""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab58744e69396d55bcfd""}, {""size"": ""2242-2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab58744e69396d55bcfe""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab58744e69396d55bcff""}, {""size"": ""2280"", ""key"": ""E"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab58744e69396d55bd00""}]",192,DDR5,4,,,MS-iCraft B760M CROSS | iCraft B760M CROSS,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Realtek RTL8125BG"", ""_id"": ""69b3ab58744e69396d55bd01""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab58744e69396d55bcf7""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4, ""_id"": ""69b3ab58744e69396d55bcf8""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ab58744e69396d55bcf9""}]",,,True,,,0,4,0,2,1,1,0,0,,
02239c9d-55aa-4909-9c6a-f751c6721be6,Asus B560 PRIME B560M-A AC LGA1200 DDR4 Micro ATX,ASUS,B560,,,LGA 1200,02239c9d-55aa-4909-9c6a-f751c6721be6.json,7.1,Realtek,False,1 x 1 Gb/s (Intel I219-V),False,False,Intel B560,BLACK | GREY,False,,,,,Micro ATX,,,,,B09CC1RBH9,,,,,780178294,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab58cf841c9bc5aa0828""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab58cf841c9bc5aa0829""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab58cf841c9bc5aa082a""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab58cf841c9bc5aa082b""}]",128,DDR4,4,,,PRIME B560M-A AC | 90MB1800-MVAAY0,"[{""speed"": ""1 Gb/s"", ""controller"": ""Intel I219-V"", ""_id"": ""69b3ab58cf841c9bc5aa082c""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab58cf841c9bc5aa0826""}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1, ""_id"": ""69b3ab58cf841c9bc5aa0827""}]",,,False,,,0,6,0,1,2,0,0,0,,
02426428-a50d-4d40-8de2-1805414b11e3,ASUS TUF GAMING B650-PLUS,ASUS,TUF GAMING,B650-PLUS,2022,AM5,02426428-a50d-4d40-8de2-1805414b11e3.json,7.1,Realtek,False,1 x USB 3.2 Gen 2x2 port(s) (1 x USB Type-C) | 3 x USB 3.2 Gen 2 port(s) (2 x Type-A + 1 x USB Type-C) | 4 x USB 2.0 port(s) (4 x Type-A) | 1 x DisplayPort | 1 x HDMI port | 1 x Realtek 2.5Gb Ethernet port  | 5 x Audio jacks,False,True,AMD B650,BLACK | GREY | ORANGE,False,4,1,1,1,ATX,True,True,True,True,,,,https://www.asus.com/in/motherboards-components/motherboards/tuf-gaming/tuf-gaming-b650-plus/,,,,"[{""size"": ""2242/2260/2280"", ""key"": ""M"", ""interface"": ""PCIe 5.0 x4""}, {""size"": ""2242/2260/2280/22110"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2242/2260/2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}]",256,DDR5,4,,Black,tuf-gaming-b650-plus,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Realtek 2.5Gb Ethernet""}]",1,,1,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 2}]",8-pin | 4-pin,24-pin,True,3,,,4,,2,2,,,,,
0246829c-801b-427c-b658-5b50b24e9a06,Asus PRIME B650-PLUS WIFI,ASUS,PRIME,B650-PLUS WIFI,2024,AM5,0246829c-801b-427c-b658-5b50b24e9a06.json,7.1,Realtek,False,4 x USB 10Gbps ports (3 x Type-A + 1 x USB Type-C®) | 2 x USB 5Gbps ports (2 x Type-A) | 2 x USB 2.0 ports (2 x Type-A) | 1 x DisplayPort | 1 x HDMITM port | 1 xWi-Fi Module | 1 x Realtek 2.5Gb Ethernet port | 5 x Audio jacks | 1 x Optical S/PDIF out port | 1 x BIOS FlashBack™ button | 4 x USB 10Gbps ports (3 x Type-A + 1 x USB Type-C®) | 2 x USB 5Gbps ports (2 x Type-A) | 2 x USB 2.0 ports (2 x Type-A) | 1 x DisplayPort | 1 x HDMITM port | 1 xWi-Fi Module | 1 x Realtek 2.5Gb Ethernet port | 5 x Audio jacks | 1 x Optical S/PDIF out port | 1 x BIOS FlashBack™ button,False,True,AMD B650,BLACK | GREY,True,3,1,1,1,ATX,True,True,True,True,B0DGWQ128D,,,https://www.asus.com/motherboards-components/motherboards/prime/prime-b650-plus-wifi/techspec/,N82E16813119700,13472123585,RGB | ARGB,"[{""size"": ""2242/2260/2280/22110"", ""key"": ""M"", ""interface"": ""PCIe 5.0 x4""}, {""size"": ""2242/2260/2280/22110"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}]",192,DDR5,4,2026-02-06T23:44:29.788Z,Black / Silver,PRIME B650-PLUS WIFI | 90MB1KP0-M0EAY0,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Realtek""}]",1,0,1,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 4}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1}]",8 pin,24-pin,True,3,1,0,4,0,2,2,0,0,0,0,Wifi 6E
0246b615-b948-437c-985e-e38430fb859d,Gigabyte A520M H (rev. 1.x),Gigabyte,Ultra Durable,A520M H,,AM4,0246b615-b948-437c-985e-e38430fb859d.json,7.1,Realtek,False,1 x PS/2 keyboard/mouse port | 1 x DVI-D port | 1 x HDMI port | 4 x USB 3.2 Gen 1 ports | 2 x USB 2.0/1.1 ports | 1 x RJ-45 port | 3 x audio jacks | 1 x Q-Flash Plus button,False,True,AMD A520,BLACK,True,2,1,,0,Micro ATX,True,True,True,True,,,,https://www.gigabyte.com/Motherboard/A520M-H-rev-1x,,,,"[{""size"": ""2242/2260/2280"", ""key"": ""M"", ""interface"": ""SATA / PCIe 3.0 x4/x2""}]",64,DDR4,2,,Black,A520M H | GA-A520M-H,"[{""speed"": ""1 Gb/s"", ""controller"": ""Realtek GbE LAN chip""}]",1,,,"[{""gen"": ""3.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""3.0"", ""quantity"": 2, ""lanes"": 1}]",8-pin,24-pin,True,1,1,0,4,0,2,1,0,0,0,,
0247cd34-bca3-4430-98ba-f08550e3e844,Asus Z370 ROG Strix Z370-H Gaming DDR4 ATX,ASUS,Z370,,,LGA 1151,0247cd34-bca3-4430-98ba-f08550e3e844.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel Z370,BLACK | RED,False,,,,,ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab597d50ea703048d18b""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab597d50ea703048d18c""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab597d50ea703048d18d""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab597d50ea703048d18e""}]",64,DDR4,4,,,Strix Z370-H Gaming | ROG Strix Z370-H Gaming | 90MB0VJ0-M0EAY0,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ab597d50ea703048d18f""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ab597d50ea703048d189""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ab597d50ea703048d18a""}]",,,True,,,0,6,0,2,2,0,0,0,,
024da227-8ff0-4630-8393-8693468c973b,Gigabyte B850 AI TOP AM5 DDR5 ATX,Gigabyte,AI TOP,B850,,AM5,024da227-8ff0-4630-8393-8693468c973b.json,7.1,Realtek,False,2 x 10 Gb/s Ports (Marvell AQtion AQC113C),False,False,AMD B850,BLACK,False,,,,,ATX,,,,,B0DQLJVH25,,,,N82E16813145543,15136010749,,"[{""size"": ""2580-25110"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2580-25110"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2580-25110"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}]",256,DDR5,4,,Black/Grey,B850 AI TOP,"[{""speed"": ""10 Gb/s"", ""controller"": ""Marvell AQtion AQC113C""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16}]",,,True,,,0,0,0,2,1,0,1,0,,
02674a77-9b71-4266-8062-6fa6d25f1683,Asus Z890 MAX GAMING WIFI7 DDR5 ATX,ASUS,,Z890 MAX GAMING WIFI7,2024,LGA 1851,02674a77-9b71-4266-8062-6fa6d25f1683.json,7.1,Realtek,False,1 x USB 20Gbps port | 1 x USB 10Gbps port | 2 x USB 5Gbps ports | 4 x USB 2.0 ports | 1 x DisplayPort | 1 x Wi-Fi module | 1 x Realtek 2.5Gb Ethernet port | 3 x Audio jacks | 1 x BIOS FlashBack button,False,True,Intel Z890,GREY | BLACK,False,4,1,1,1,ATX,True,True,True,True,,,,https://static.buildcores.com/part-attachments/02674a77-9b71-4266-8062-6fa6d25f1683_E24255_Z890_MAX_GAMING_WIFI7_EM_WEB.pdf,,,None,"[{""size"": ""2280/22110"", ""key"": ""M"", ""interface"": ""PCIe 5.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280/22110"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2242/2260/2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}]",192,DDR5,4,,Black/Silver,Z890 MAX GAMING WIFI7,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Realtek""}]",1,,1,"[{""gen"": ""5.0"", ""quantity"": 1, ""lanes"": 16}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 4}, {""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 1}]",8-pin | 8-pin,24-pin,True,3,,0,4,0,2,2,1,0,0,,Wifi 7
026d94aa-0a9c-4db2-896a-69e6d23a71fc,Asus PRIME B650M-A II-CSM,ASUS,PRIME,B650M-A II-CSM,,AM5,026d94aa-0a9c-4db2-896a-69e6d23a71fc.json,7.1,Realtek,False,1 x 2.5 Gb/s Ports (Realtek),False,False,AMD B650,GREY | BLACK,False,,,,,Micro ATX,,,,,B0BSP5ZLD9,,,,N82E16813119632,2753136295,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4""}]",192,DDR5,4,,Black,PRIME B650M-A II-CSM | 90MB1EH0-M0AAYC | 90MB1EH0-M0EAYC,"[{""speed"": ""2.5 Gb/s"", ""controller"": ""Realtek""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16}]",,,True,,,0,0,0,2,1,1,0,0,,
027c71c1-2dd7-44de-b45b-075050b801bf,ASRock B360M ITX/ac DDR4 Mini ITX,ASRock,B360M,,,LGA 1151,027c71c1-2dd7-44de-b45b-075050b801bf.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel B360,BLACK | GREY,False,,,,,Mini-ITX,,,,,,,,,,,,"[{""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab5f81594acde48f889c""}, {""size"": ""2280"", ""key"": ""E"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab5f81594acde48f889d""}]",32,DDR4,2,,,B360M-ITX | ac | 90-MXB790-A0UAYZ,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ab5f81594acde48f889e""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab5f81594acde48f889b""}]",,,False,,,0,4,0,1,1,0,0,0,,
02827bde-331b-440c-adf5-1f2b188f72eb,Gigabyte Z390 AORUS ULTRA ATX LGA1151,Gigabyte,Z390,,,LGA 1151,02827bde-331b-440c-adf5-1f2b188f72eb.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel Z390,,False,,,,,ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab5f36a2b96d5d839d8a""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab5f36a2b96d5d839d8b""}, {""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab5f36a2b96d5d839d8c""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab5f36a2b96d5d839d8d""}]",128,DDR4,4,,,Z390 AORUS ULTRAGA-Z390-AORUS-ULTRA,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ab5f36a2b96d5d839d8e""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 16, ""_id"": ""69b3ab5f36a2b96d5d839d88""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ab5f36a2b96d5d839d89""}]",,,True,,,0,6,0,2,1,1,0,0,,
029ad106-fdb7-4a08-922e-5dee85ec72a4,Asus B150 M-A/M.2 LGA1151 DDR4 Micro ATX,ASUS,B150,,,LGA 1151,029ad106-fdb7-4a08-922e-5dee85ec72a4.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,Intel B150,BLACK | GOLD,False,,,,,Micro ATX,,,,,,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab5fc0db8dfe4bc6fe27""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab5fc0db8dfe4bc6fe28""}]",64,DDR4,4,,,B150M-A | M.2,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ab5fc0db8dfe4bc6fe29""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab5fc0db8dfe4bc6fe25""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ab5fc0db8dfe4bc6fe26""}]",,,False,,,0,6,0,2,1,0,0,0,,
029c7f01-1309-4032-98e2-3dd704418928,Supermicro Intel C602 X9SRA LGA2011 DDR3 ATX,Supermicro,Intel,,,LGA 2011,029c7f01-1309-4032-98e2-3dd704418928.json,7.1,Realtek,False,2 x 1 Gb/s,False,False,Intel C602,BLACK | GREEN,True,,,,,ATX,,,,,B007HW84SY,,,,,40376489,,,64,DDR3,8,,,X9SRA | MBD-X9SRA-O | X9SRA-O,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ab5f3f8fd0c825ddde51""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab5f3f8fd0c825ddde4f""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 8, ""_id"": ""69b3ab5f3f8fd0c825ddde50""}]",,,False,,,8,2,0,3,0,0,0,0,,
02c07b3c-5ecc-4aa5-8861-fc158ee9c854,Gigabyte AMD 970 GA-970A-DS3 AM3+ DDR3 ATX,Gigabyte,AMD,,,AM3+,02c07b3c-5ecc-4aa5-8861-fc158ee9c854.json,7.1,Realtek,False,1 x 1 Gb/s,False,False,AMD 970,BLUE | WHITE,False,,,,,ATX,,,,,,,,,,,,,32,DDR3,4,,,GA-970A-DS3,"[{""speed"": ""1 Gb/s"", ""controller"": ""Unknown"", ""_id"": ""69b3ab5f744e69396d55c1b3""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 16, ""_id"": ""69b3ab5f744e69396d55c1b1""}, {""gen"": ""4.0"", ""quantity"": 3, ""lanes"": 1, ""_id"": ""69b3ab5f744e69396d55c1b2""}]",,,True,,,0,6,0,3,0,0,0,0,,
02ca4059-80eb-4611-9730-a835fe80f39e,Biostar Z590 MHP DDR4 Micro ATX,Biostar,Z590,,,LGA 1200,02ca4059-80eb-4611-9730-a835fe80f39e.json,7.1,Realtek,False,1 x 1 Gb/s Ports (Intel I219-V),False,False,Intel Z590,BLACK | GREY,False,,,,,Micro ATX,,,,,B0CT92NFJB,,,,,,,"[{""size"": ""2242-2260"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab5f7d50ea703048d487""}, {""size"": ""2280"", ""key"": ""M"", ""interface"": ""PCIe 4.0 x4"", ""_id"": ""69b3ab5f7d50ea703048d488""}]",64,DDR4,2,,,Z590MHP | 10866921 | S9147387,"[{""speed"": ""1 Gb/s"", ""controller"": ""Intel I219-V"", ""_id"": ""69b3ab5f7d50ea703048d489""}]",,,,"[{""gen"": ""4.0"", ""quantity"": 1, ""lanes"": 16, ""_id"": ""69b3ab5f7d50ea703048d485""}, {""gen"": ""4.0"", ""quantity"": 2, ""lanes"": 1, ""_id"": ""69b3ab5f7d50ea703048d486""}]",,,True,,,0,0,0,1,1,0,0,0,,
